"","sites","siteID"
"7486","South Harpswell NW14661",7486
"7487","South Harpswell NW2728x",7487
"7488","South Harpswell NW3467",7488
"7489","South Harpswell NW4938",7489
"7490","South Harpswell NW9360",7490
"7491","South Lagrange CE11446",7491
"7492","South Lagrange CE2417",7492
"7493","South Lagrange CE3068x",7493
"7494","South Lagrange CE43453x",7494
"7495","South Lagrange CE57499x",7495
"7496","South Lagrange NW10118x",7496
"7497","South Lagrange NW16287",7497
"7498","South Lagrange NW2883",7498
"7499","South Lagrange NW28837x",7499
"7500","South Lagrange NW7886x",7500
"7501","South Lagrange SW17463",7501
"7502","South Lagrange SW47808x",7502
"7503","South Lagrange SW51609x",7503
"7504","South Lagrange SW6327",7504
"7505","South Lagrange SW6899",7505
"7506","South Sebec CE14716",7506
"7507","South Sebec CE40475x",7507
"7508","South Sebec CE4689x",7508
"7509","South Sebec CE9974",7509
"7510","South Sebec CE998",7510
"7511","South Sebec NW17386",7511
"7512","South Sebec NW17858",7512
"7513","South Sebec NW22422x",7513
"7514","South Sebec NW8798",7514
"7515","South Sebec NW9223",7515
"7516","South Sebec SW11649",7516
"7517","South Sebec SW15814",7517
"7518","South Sebec SW18254",7518
"7519","South Sebec SW5681",7519
"7520","South Sebec SW6013",7520
"7521","Southwest Harbor CE10832",7521
"7522","Southwest Harbor CE12615",7522
"7523","Southwest Harbor CE16944",7523
"7524","Southwest Harbor CE3448",7524
"7525","Southwest Harbor CE9428",7525
"7526","Southwest Harbor NW14029",7526
"7527","Southwest Harbor NW16320",7527
"7528","Southwest Harbor NW42",7528
"7529","Southwest Harbor NW526",7529
"7530","Southwest Harbor NW8777",7530
"7531","Southwest Harbor SW3326",7531
"7532","Southwest Harbor SW4192",7532
"7533","Southwest Harbor SW4505",7533
"7534","Southwest Harbor SW8203",7534
"7535","Southwest Harbor SW9288",7535
"7536","Speckled Mtn NW1239",7536
"7537","Speckled Mtn NW23122x",7537
"7538","Speckled Mtn NW3593",7538
"7539","Speckled Mtn NW5263x",7539
"7540","Speckled Mtn NW66323x",7540
"7541","Speckled Mtn SW13914",7541
"7542","Speckled Mtn SW297",7542
"7543","Speckled Mtn SW30514x",7543
"7544","Speckled Mtn SW60987x",7544
"7545","Speckled Mtn SW9875",7545
"7546","Spencer Bay CE13243",7546
"7547","Spencer Bay CE1750",7547
"7548","Spencer Bay CE4579",7548
"7549","Spencer Bay CE5376",7549
"7550","Spencer Bay CE8756",7550
"7551","Spencer Bay NW1865",7551
"7552","Spencer Bay NW1971",7552
"7553","Spencer Bay NW3065",7553
"7554","Spencer Bay NW5097",7554
"7555","Spencer Bay NW8535",7555
"7556","Spencer Bay SW10380",7556
"7557","Spencer Bay SW11630",7557
"7558","Spencer Bay SW14432",7558
"7559","Spencer Bay SW14712x",7559
"7560","Spencer Bay SW16393",7560
"7561","Spencer Lake CE14951",7561
"7562","Spencer Lake CE15411",7562
"7563","Spencer Lake CE15481",7563
"7564","Spencer Lake CE6811",7564
"7565","Spencer Lake CE7930",7565
"7566","Spencer Lake NW14639",7566
"7567","Spencer Lake NW1684",7567
"7568","Spencer Lake NW4677",7568
"7569","Spencer Lake NW6959",7569
"7570","Spencer Lake NW8482",7570
"7571","Spencer Lake SW16872",7571
"7572","Spencer Lake SW20442x",7572
"7573","Spencer Lake SW24931x",7573
"7574","Spencer Lake SW7723",7574
"7575","Spider Lake CE12032",7575
"7576","Spider Lake CE13223",7576
"7577","Spider Lake CE1350",7577
"7578","Spider Lake CE14294",7578
"7579","Spider Lake CE28678x",7579
"7580","Spider Lake NW10368",7580
"7581","Spider Lake NW11237",7581
"7582","Spider Lake NW12980",7582
"7583","Spider Lake NW16083",7583
"7584","Spider Lake NW530",7584
"7585","Spider Lake SW11533",7585
"7586","Spider Lake SW12148",7586
"7587","Spider Lake SW1786",7587
"7588","Spider Lake SW503",7588
"7589","Spider Lake SW5629",7589
"7590","Spinney Brook CE6963",7590
"7591","Spinney Brook CW14811",7591
"7592","Spinney Brook CW420",7592
"7593","Spinney Brook CW5897",7593
"7594","Spinney Brook CW6573",7594
"7595","Spinney Brook CW6643",7595
"7596","Spinney Brook SW126",7596
"7597","Spinney Brook SW13159",7597
"7598","Spinney Brook SW5248",7598
"7599","Spinney Brook SW5270",7599
"7600","Spinney Brook SW7398",7600
"7601","Spring Lake CE11344",7601
"7602","Spring Lake CE14129",7602
"7603","Spring Lake CE16479",7603
"7604","Spring Lake CE351",7604
"7605","Spring Lake CE6316",7605
"7606","Spring Lake NW10133",7606
"7607","Spring Lake NW2166",7607
"7608","Spring Lake NW2292",7608
"7609","Spring Lake NW4277",7609
"7610","Spring Lake NW4768",7610
"7611","Spring Lake SW12559",7611
"7612","Spring Lake SW3971",7612
"7613","Spring Lake SW5490",7613
"7614","Spring Lake SW7309",7614
"7615","Spring Lake SW9103",7615
"7616","Springfield CE11639x",7616
"7617","Springfield CE13941",7617
"7618","Springfield CE15759",7618
"7619","Springfield CE3148",7619
"7620","Springfield CE8713",7620
"7621","Springfield NW12737",7621
"7622","Springfield NW16003",7622
"7623","Springfield NW16307",7623
"7624","Springfield NW3061",7624
"7625","Springfield NW9144",7625
"7626","Springfield SW3149",7626
"7627","Springfield SW367",7627
"7628","Springfield SW4341",7628
"7629","Springfield SW49912x",7629
"7630","Springfield SW51582x",7630
"7631","Spruce Brook CE11422",7631
"7632","Spruce Brook CE1320x",7632
"7633","Spruce Brook CE29103x",7633
"7634","Spruce Brook CE785",7634
"7635","Spruce Brook CE8594",7635
"7636","Spruce Brook CW10126",7636
"7637","Spruce Brook CW11082",7637
"7638","Spruce Brook CW11960",7638
"7639","Spruce Brook CW745",7639
"7640","Spruce Brook CW8784",7640
"7641","Spruce Brook SW13295",7641
"7642","Spruce Brook SW15897",7642
"7643","Spruce Brook SW16552",7643
"7644","Spruce Brook SW3567",7644
"7645","Spruce Brook SW8170",7645
"7646","Square Lake East CE11875",7646
"7647","Square Lake East CE12176",7647
"7648","Square Lake East CE13311",7648
"7649","Square Lake East CE14115",7649
"7650","Square Lake East CE17766",7650
"7651","Square Lake East NW12605",7651
"7652","Square Lake East NW14397",7652
"7653","Square Lake East NW2675",7653
"7654","Square Lake East NW6223",7654
"7655","Square Lake East NW7736",7655
"7656","Square Lake East SW12963",7656
"7657","Square Lake East SW17125",7657
"7658","Square Lake East SW3712",7658
"7659","Square Lake East SW7466",7659
"7660","Square Lake East SW7970",7660
"7661","Square Lake West NW1328",7661
"7662","Square Lake West NW15734",7662
"7663","Square Lake West NW3816",7663
"7664","Square Lake West NW3932",7664
"7665","Square Lake West NW4757",7665
"7666","Square Lake West SW12439",7666
"7667","Square Lake West SW1816",7667
"7668","Square Lake West SW2473",7668
"7669","Square Lake West SW3090",7669
"7670","Square Lake West SW4057",7670
"7671","St. Adalbert CE1596",7671
"7672","St. Agatha CE12372",7672
"7673","St. Agatha CE14101",7673
"7674","St. Agatha CE15255",7674
"7675","St. Agatha CE2385",7675
"7676","St. Agatha CE3096",7676
"7677","St. Agatha NW11255",7677
"7678","St. Agatha NW12953",7678
"7679","St. Agatha NW1332",7679
"7680","St. Agatha NW18284",7680
"7681","St. Agatha NW8205",7681
"7682","St. Agatha NWG_45",7682
"7683","St. Agatha SW10621",7683
"7684","St. Agatha SW14118",7684
"7685","St. Agatha SW18474",7685
"7686","St. Agatha SW4867",7686
"7687","St. Agatha SW9432",7687
"7688","St. Croix Lake CE14487",7688
"7689","St. Croix Lake CE18085",7689
"7690","St. Croix Lake CE18136",7690
"7691","St. Croix Lake CE9101",7691
"7692","St. Croix Lake CE9565",7692
"7693","St. Croix Lake NW10769",7693
"7694","St. Croix Lake NW16274",7694
"7695","St. Croix Lake NW16601",7695
"7696","St. Croix Lake NW18051",7696
"7697","St. Croix Lake NW5077",7697
"7698","St. Croix Lake SW24005x",7698
"7699","St. Croix Lake SW47941x",7699
"7700","St. Eleuthere CE14259",7700
"7701","St. Eleuthere CE1458",7701
"7702","St. Eleuthere CE3645",7702
"7703","St. Eleuthere CE4095",7703
"7704","St. Eleuthere CE6759",7704
"7705","St. Francis CE15267",7705
"7706","St. Francis CE17797",7706
"7707","St. Francis CE3271",7707
"7708","St. Francis CE423",7708
"7709","St. Francis CE7077",7709
"7710","St. Francis CW10585",7710
"7711","St. Francis CW12070",7711
"7712","St. Francis CW12694",7712
"7713","St. Francis CW16238",7713
"7714","St. Francis CW3441",7714
"7715","St. Francis SW12771",7715
"7716","St. Francis SW57405x",7716
"7717","St. Francis SW9268",7717
"7718","St. John CE10330",7718
"7719","St. John CE10590",7719
"7720","St. John CE2037",7720
"7721","St. John CE3623",7721
"7722","St. John CE38247x",7722
"7723","St. John CW10475x",7723
"7724","St. John CW14944",7724
"7725","St. John CW2834",7725
"7726","St. John CW3447x",7726
"7727","St. John CW9470",7727
"7728","St. John Pond Depot CE16270",7728
"7729","St. John Pond Depot CE16312",7729
"7730","St. John Pond Depot CE1742",7730
"7731","St. John Pond Depot CE8118",7731
"7732","St. John Pond Depot NW10468",7732
"7733","St. John Pond Depot NW11053",7733
"7734","St. John Pond Depot NW14086",7734
"7735","St. John Pond Depot NW488",7735
"7736","St. John Pond Depot NW9511",7736
"7737","St. John Ponds CE14529x",7737
"7738","St. John Ponds CE17103",7738
"7739","St. John Ponds CE17559",7739
"7740","St. John Ponds NW45302x",7740
"7741","St. John Ponds NW4663",7741
"7742","St. John Ponds NW47534x",7742
"7743","St. John Ponds NW629",7743
"7744","St. John Ponds NW8062",7744
"7745","St. John SW11582",7745
"7746","St. John SW13500",7746
"7747","St. John SW38914x",7747
"7748","St. John SW67819x",7748
"7749","St. Zacharie North CE124",7749
"7750","St. Zacharie North CE15271",7750
"7751","St. Zacharie North CE21593x",7751
"7752","St. Zacharie North CE8281",7752
"7753","St. Zacharie North CE9891",7753
"7754","Stacyville CE1057",7754
"7755","Stacyville CE1355",7755
"7756","Stacyville CE13589",7756
"7757","Stacyville CE17542",7757
"7758","Stacyville CE5446",7758
"7759","Stacyville NW14195x",7759
"7760","Stacyville NW39279x",7760
"7761","Stacyville SW15099",7761
"7762","Stacyville SW17965",7762
"7763","Stacyville SW2792",7763
"7764","Stacyville SW4069",7764
"7765","Stacyville SW997",7765
"7766","Standish CE12506",7766
"7767","Standish CE13224",7767
"7768","Standish CE16447",7768
"7769","Standish CE2782",7769
"7770","Standish CE3656",7770
"7771","Standish NW16064",7771
"7772","Standish NW17580",7772
"7773","Standish NW4215",7773
"7774","Standish NW5328",7774
"7775","Standish NW63222x",7775
"7776","Standish SW2941",7776
"7777","Standish SW3797",7777
"7778","Standish SW382",7778
"7779","Standish SW5661",7779
"7780","Standish SW9937",7780
"7781","Steep Falls CE18598",7781
"7782","Steep Falls CE318",7782
"7783","Steep Falls CE38",7783
"7784","Steep Falls CE383",7784
"7785","Steep Falls CE6078x",7785
"7786","Steep Falls NW17307",7786
"7787","Steep Falls NW3343",7787
"7788","Steep Falls NW6319",7788
"7789","Steep Falls NW8547",7789
"7790","Steep Falls NW9801",7790
"7791","Steep Falls SW16669",7791
"7792","Steep Falls SW7065",7792
"7793","Steep Falls SW9712",7793
"7794","Steep Falls SW97x",7794
"7795","Steep Falls SW9986",7795
"7796","Stetson CE10061",7796
"7797","Stetson CE11617",7797
"7798","Stetson CE12145",7798
"7799","Stetson CE26191x",7799
"7800","Stetson CE8156",7800
"7801","Stetson Mtn CE13932",7801
"7802","Stetson Mtn CE18211",7802
"7803","Stetson Mtn CE25",7803
"7804","Stetson Mtn CE4378",7804
"7805","Stetson Mtn CE7451",7805
"7806","Stetson Mtn NW13463",7806
"7807","Stetson Mtn NW13707",7807
"7808","Stetson Mtn NW14884",7808
"7809","Stetson Mtn NW16070",7809
"7810","Stetson Mtn NW6568",7810
"7811","Stetson Mtn SW12058",7811
"7812","Stetson Mtn SW13839",7812
"7813","Stetson Mtn SW6592",7813
"7814","Stetson Mtn SW77",7814
"7815","Stetson Mtn SW9795",7815
"7816","Stetson NW10834",7816
"7817","Stetson NW1182",7817
"7818","Stetson NW20419x",7818
"7819","Stetson NW2340",7819
"7820","Stetson NW7034",7820
"7821","Stetson SW11293",7821
"7822","Stetson SW12601",7822
"7823","Stetson SW148",7823
"7824","Stetson SW17524",7824
"7825","Stetson SW9112",7825
"7826","Stinson Neck NW13789",7826
"7827","Stinson Neck NW3137",7827
"7828","Stinson Neck NW48114x",7828
"7829","Stinson Neck NW4990",7829
"7830","Stinson Neck NW6792",7830
"7831","Stockholm CE15508",7831
"7832","Stockholm CE16795",7832
"7833","Stockholm CE4960",7833
"7834","Stockholm CE6008",7834
"7835","Stockholm CE710",7835
"7836","Stockholm NW16145",7836
"7837","Stockholm NW16683",7837
"7838","Stockholm NW3423",7838
"7839","Stockholm NW6181",7839
"7840","Stockholm NW6344",7840
"7841","Stockholm SW14328",7841
"7842","Stockholm SW27820x",7842
"7843","Stockholm SW50182x",7843
"7844","Stockholm SW68560x",7844
"7845","Stockholm SW8430",7845
"7846","Stony Brook CE12258",7846
"7847","Stony Brook CE12729",7847
"7848","Stony Brook CE16955",7848
"7849","Stony Brook CE7222",7849
"7850","Stony Brook CE8296",7850
"7851","Stony Brook SE16422",7851
"7852","Stony Brook SE17203",7852
"7853","Stony Brook SE1968",7853
"7854","Stony Brook SE3659",7854
"7855","Stony Brook SE3987",7855
"7856","Stony Brook SW10668",7856
"7857","Stony Brook SW10683",7857
"7858","Stony Brook SW12599",7858
"7859","Stony Brook SW1934",7859
"7860","Stony Brook SW9582",7860
"7861","Stratton CE12592",7861
"7862","Stratton CE1431",7862
"7863","Stratton CE16234",7863
"7864","Stratton CE3345",7864
"7865","Stratton CE4575",7865
"7866","Stratton NW10526",7866
"7867","Stratton NW16645",7867
"7868","Stratton NW16831",7868
"7869","Stratton NW3761",7869
"7870","Stratton NW5232",7870
"7871","Stratton SW14130",7871
"7872","Stratton SW17934",7872
"7873","Stratton SW8366",7873
"7874","Stratton SW8671x",7874
"7875","Stratton SW9005",7875
"7876","Strong CE13768",7876
"7877","Strong CE14788",7877
"7878","Strong CE16748",7878
"7879","Strong CE3263",7879
"7880","Strong CE6433",7880
"7881","Strong NW10651",7881
"7882","Strong NW11727",7882
"7883","Strong NW12690",7883
"7884","Strong NW6085",7884
"7885","Strong NW8859",7885
"7886","Strong SW15103",7886
"7887","Strong SW17912",7887
"7888","Strong SW1882",7888
"7889","Strong SW3635",7889
"7890","Strong SW8427",7890
"7891","Success Pond CE11030",7891
"7892","Success Pond CE3969",7892
"7893","Success Pond CE40126x",7893
"7894","Success Pond CE6257",7894
"7895","Success Pond CE9274",7895
"7896","Sugarloaf Mtn CE12180",7896
"7897","Sugarloaf Mtn CE17702",7897
"7898","Sugarloaf Mtn CE23881x",7898
"7899","Sugarloaf Mtn CE4031",7899
"7900","Sugarloaf Mtn CE758",7900
"7901","Sugarloaf Mtn NW10546",7901
"7902","Sugarloaf Mtn NW14206",7902
"7903","Sugarloaf Mtn NW3093",7903
"7904","Sugarloaf Mtn NW35527x",7904
"7905","Sugarloaf Mtn NW38557x",7905
"7906","Sullivan CE18309",7906
"7907","Sullivan CE2670x",7907
"7908","Sullivan CE3208",7908
"7909","Sullivan CE35399x",7909
"7910","Sullivan CE9884",7910
"7911","Sullivan NW1192",7911
"7912","Sullivan NW17414",7912
"7913","Sullivan NW27150x",7913
"7914","Sullivan NW8411",7914
"7915","Sullivan NW9273",7915
"7916","Sullivan SW11181",7916
"7917","Sullivan SW1151",7917
"7918","Sullivan SW1371",7918
"7919","Sullivan SW5191x",7919
"7920","Sullivan SW6848",7920
"7921","Swans Island CE11665",7921
"7922","Swans Island CE1264",7922
"7923","Swans Island CE1569",7923
"7924","Swans Island CE2115x",7924
"7925","Swans Island CE22077x",7925
"7926","Swans Island SW10951",7926
"7927","Swans Island SW1563x",7927
"7928","Swans Island SW16212",7928
"7929","Swans Island SW21560x",7929
"7930","Swans Island SW6087",7930
"7931","Telos Brook CE12072",7931
"7932","Telos Brook CE15604",7932
"7933","Telos Brook CE15649",7933
"7934","Telos Brook CE270",7934
"7935","Telos Brook CE6268",7935
"7936","Telos Brook NW10058",7936
"7937","Telos Brook NW12482",7937
"7938","Telos Brook NW417",7938
"7939","Telos Brook NW6324",7939
"7940","Telos Brook NW6617",7940
"7941","Telos Brook SW13022",7941
"7942","Telos Brook SW1601",7942
"7943","Telos Brook SW2405",7943
"7944","Telos Brook SW4207",7944
"7945","Telos Brook SW4701",7945
"7946","Telos Lake CE11049",7946
"7947","Telos Lake CE17791",7947
"7948","Telos Lake CE18442",7948
"7949","Telos Lake CE6544",7949
"7950","Telos Lake CE6730",7950
"7951","Telos Lake NW10592x",7951
"7952","Telos Lake NW16391",7952
"7953","Telos Lake NW2502",7953
"7954","Telos Lake NW8825",7954
"7955","Telos Lake NW9678",7955
"7956","Telos Lake SW12320",7956
"7957","Telos Lake SW12894",7957
"7958","Telos Lake SW13751",7958
"7959","Telos Lake SW3414",7959
"7960","Telos Lake SW5555",7960
"7961","Ten Mile Lake CE10459",7961
"7962","Ten Mile Lake CE10494",7962
"7963","Ten Mile Lake CE10944",7963
"7964","Ten Mile Lake CE11794",7964
"7965","Ten Mile Lake CE8076",7965
"7966","Ten Mile Lake NW12270",7966
"7967","Ten Mile Lake NW1658",7967
"7968","Ten Mile Lake NW17863",7968
"7969","Ten Mile Lake NW19021x",7969
"7970","Ten Mile Lake NW22798x",7970
"7971","Ten Mile Lake SW10573",7971
"7972","Ten Mile Lake SW1212",7972
"7973","Ten Mile Lake SW12886",7973
"7974","Ten Mile Lake SW16994",7974
"7975","Ten Mile Lake SW7225",7975
"7976","Tenants Harbor NW15343",7976
"7977","Tenants Harbor NW159",7977
"7978","Tenants Harbor NW18411",7978
"7979","Tenants Harbor NW3209",7979
"7980","Tenants Harbor NW8176",7980
"7981","The Forks CE13032",7981
"7982","The Forks CE17825",7982
"7983","The Forks CE3616",7983
"7984","The Forks CE5023",7984
"7985","The Forks CE9544",7985
"7986","The Forks NW10264",7986
"7987","The Forks NW10378",7987
"7988","The Forks NW14185",7988
"7989","The Forks NW3941",7989
"7990","The Forks NW5006",7990
"7991","The Forks SW15599",7991
"7992","The Forks SW17147",7992
"7993","The Forks SW3027",7993
"7994","The Forks SW3210",7994
"7995","The Forks SW33284x",7995
"7996","The Horns CE2344",7996
"7997","The Horns CE6421",7997
"7998","The Horns NW11696",7998
"7999","The Horns NW21920x",7999
"8000","The Horns NW2700",8000
"8001","The Horns NW29597x",8001
"8002","The Horns NW5947",8002
"8003","The Horseback CE12004",8003
"8004","The Horseback CE15570",8004
"8005","The Horseback CE16529x",8005
"8006","The Horseback CE40396x",8006
"8007","The Horseback CE5186",8007
"8008","The Horseback NW11883",8008
"8009","The Horseback NW16520",8009
"8010","The Horseback NW17551",8010
"8011","The Horseback NW1904x",8011
"8012","The Horseback NW6945",8012
"8013","The Horseback SW10341",8013
"8014","The Horseback SW15942",8014
"8015","The Horseback SW47274x",8015
"8016","The Horseback SW6099",8016
"8017","The Horseback SW7025x",8017
"8018","The Traveler CE18573",8018
"8019","Third Musquacook Lake CE12437",8019
"8020","Third Musquacook Lake CE2650",8020
"8021","Third Musquacook Lake CE2667",8021
"8022","Third Musquacook Lake CE4910",8022
"8023","Third Musquacook Lake CE8356",8023
"8024","Third Musquacook Lake NW10213",8024
"8025","Third Musquacook Lake NW2897x",8025
"8026","Third Musquacook Lake NW3887",8026
"8027","Third Musquacook Lake NW763",8027
"8028","Third Musquacook Lake NW8826x",8028
"8029","Third Musquacook Lake SW10886",8029
"8030","Third Musquacook Lake SW17839",8030
